date,item,sales
2014-04-01,14169,66
2014-04-02,14169,69
2014-04-03,14169,84
2014-04-04,14169,90
2014-04-05,14169,95
2014-04-06,14169,82
2014-04-07,14169,62
2014-04-08,14169,66
2014-04-09,14169,70
2014-04-10,14169,88
2014-04-11,14169,76
2014-04-12,14169,72
2014-04-13,14169,79
2014-04-14,14169,61
2014-04-15,14169,57
2014-04-16,14169,63
2014-04-17,14169,76
2014-04-18,14169,77
2014-04-19,14169,103
2014-04-20,14169,92
2014-04-21,14169,59
2014-04-22,14169,57
2014-04-23,14169,52
2014-04-24,14169,68
2014-04-25,14169,68
2014-04-26,14169,90
2014-04-27,14169,82
2014-04-28,14169,48
2014-04-29,14169,53
2014-04-30,14169,70
2014-05-01,14169,86
2014-05-02,14169,69
2014-05-03,14169,86
2014-05-04,14169,80
2014-05-05,14169,66
2014-05-06,14169,69
2014-05-07,14169,93
2014-05-08,14169,97
2014-05-09,14169,83
2014-05-10,14169,79
2014-05-11,14169,107
2014-05-12,14169,54
2014-05-13,14169,69
2014-05-14,14169,75
2014-05-15,14169,78
2014-05-16,14169,86
2014-05-17,14169,86
2014-05-18,14169,93
2014-05-19,14169,68
2014-05-20,14169,69
2014-05-21,14169,85
2014-05-22,14169,66
2014-05-23,14169,88
2014-05-24,14169,82
2014-05-25,14169,102
2014-05-26,14169,63
2014-05-27,14169,68
2014-05-28,14169,68
2014-05-29,14169,80
2014-05-30,14169,98
2014-05-31,14169,90
2014-06-01,14169,106
2014-06-02,14169,77
2014-06-03,14169,90
2014-06-04,14169,84
2014-06-05,14169,81
2014-06-06,14169,92
2014-06-07,14169,
2014-06-08,14169,107
2014-06-09,14169,63
2014-06-10,14169,75
2014-06-11,14169,86
2014-06-12,14169,75
2014-06-13,14169,84
2014-06-14,14169,87
2014-06-15,14169,117
2014-06-16,14169,67
2014-06-17,14169,81
2014-06-18,14169,82
2014-06-19,14169,80
2014-06-20,14169,77
2014-06-21,14169,95
2014-06-22,14169,109
2014-06-23,14169,69
2014-06-24,14169,80
2014-06-25,14169,66
2014-06-26,14169,82
2014-06-27,14169,84
2014-06-28,14169,103
2014-06-29,14169,124
2014-06-30,14169,55
2014-07-01,14169,99
2014-07-02,14169,77
2014-07-03,14169,96
2014-07-04,14169,98
2014-07-05,14169,111
2014-07-06,14169,105
2014-07-07,14169,80
2014-07-08,14169,69
2014-07-09,14169,69
2014-07-10,14169,90
2014-07-11,14169,72
2014-07-12,14169,83
2014-07-13,14169,117
2014-07-14,14169,67
2014-07-15,14169,70
2014-07-16,14169,86
2014-07-17,14169,75
2014-07-18,14169,92
2014-07-19,14169,87
2014-07-20,14169,
2014-07-21,14169,77
2014-07-22,14169,78
2014-07-23,14169,88
2014-07-24,14169,89
2014-07-25,14169,101
2014-07-26,14169,110
2014-07-27,14169,95
2014-07-28,14169,77
2014-07-29,14169,87
2014-07-30,14169,88
2014-07-31,14169,80
2014-08-01,14169,83
2014-08-02,14169,64
2014-08-03,14169,95
2014-08-04,14169,65
2014-08-05,14169,86
2014-08-06,14169,71
2014-08-07,14169,86
2014-08-08,14169,74
2014-08-09,14169,77
2014-08-10,14169,91
2014-08-11,14169,69
2014-08-12,14169,75
2014-08-13,14169,76
2014-08-14,14169,71
2014-08-15,14169,78
2014-08-16,14169,80
2014-08-17,14169,94
2014-08-18,14169,62
2014-08-19,14169,69
2014-08-20,14169,74
2014-08-21,14169,100
2014-08-22,14169,81
2014-08-23,14169,96
2014-08-24,14169,87
2014-08-25,14169,70
2014-08-26,14169,72
2014-08-27,14169,91
2014-08-28,14169,68
2014-08-29,14169,100
2014-08-30,14169,89
2014-08-31,14169,94
2014-09-01,14169,44
2014-09-02,14169,66
2014-09-03,14169,76
2014-09-04,14169,71
2014-09-05,14169,65
2014-09-06,14169,85
2014-09-07,14169,99
2014-09-08,14169,56
2014-09-09,14169,65
2014-09-10,14169,71
2014-09-11,14169,78
2014-09-12,14169,80
2014-09-13,14169,85
2014-09-14,14169,84
2014-09-15,14169,62
2014-09-16,14169,69
2014-09-17,14169,
2014-09-18,14169,78
2014-09-19,14169,73
2014-09-20,14169,71
2014-09-21,14169,75
2014-09-22,14169,60
2014-09-23,14169,62
2014-09-24,14169,64
2014-09-25,14169,71
2014-09-26,14169,80
2014-09-27,14169,80
2014-09-28,14169,78
2014-09-29,14169,61
2014-09-30,14169,69
2014-10-01,14169,64
2014-10-02,14169,55
2014-10-03,14169,58
2014-10-04,14169,70
2014-10-05,14169,88
2014-10-06,14169,47
2014-10-07,14169,72
2014-10-08,14169,65
2014-10-09,14169,76
2014-10-10,14169,75
2014-10-11,14169,73
2014-10-12,14169,82
2014-10-13,14169,65
2014-10-14,14169,59
2014-10-15,14169,74
2014-10-16,14169,66
2014-10-17,14169,63
2014-10-18,14169,90
2014-10-19,14169,78
2014-10-20,14169,40
2014-10-21,14169,53
2014-10-22,14169,67
2014-10-23,14169,67
2014-10-24,14169,64
2014-10-25,14169,82
2014-10-26,14169,80
2014-10-27,14169,47
2014-10-28,14169,64
2014-10-29,14169,60
2014-10-30,14169,66
2014-10-31,14169,76
2014-11-01,14169,80
2014-11-02,14169,94
2014-11-03,14169,65
2014-11-04,14169,64
2014-11-05,14169,55
2014-11-06,14169,72
2014-11-07,14169,66
2014-11-08,14169,62
2014-11-09,14169,98
2014-11-10,14169,62
2014-11-11,14169,89
2014-11-12,14169,71
2014-11-13,14169,87
2014-11-14,14169,85
2014-11-15,14169,86
2014-11-16,14169,78
2014-11-17,14169,73
2014-11-18,14169,61
2014-11-19,14169,80
2014-11-20,14169,82
2014-11-21,14169,83
2014-11-22,14169,81
2014-11-23,14169,76
2014-11-24,14169,45
2014-11-25,14169,66
2014-11-26,14169,86
2014-11-27,14169,80
2014-11-28,14169,82
2014-11-29,14169,65
2014-11-30,14169,80
2014-12-01,14169,52
2014-12-02,14169,51
2014-12-03,14169,53
2014-12-04,14169,56
2014-12-05,14169,43
2014-12-06,14169,75
2014-12-07,14169,61
2014-12-08,14169,51
2014-12-09,14169,52
2014-12-10,14169,38
2014-12-11,14169,67
2014-12-12,14169,56
2014-12-13,14169,63
2014-12-14,14169,
2014-12-15,14169,41
2014-12-16,14169,45
2014-12-17,14169,47
2014-12-18,14169,60
2014-12-19,14169,57
2014-12-20,14169,49
2014-12-21,14169,60
2014-12-22,14169,53
2014-12-23,14169,52
2014-12-24,14169,35
2014-12-25,14169,
2014-12-26,14169,54
2014-12-27,14169,56
2014-12-28,14169,64
2014-12-29,14169,50
2014-12-30,14169,45
2014-12-31,14169,46
2015-01-01,14169,48
2015-01-02,14169,55
2015-01-03,14169,52
2015-01-04,14169,64
2015-01-05,14169,47
2015-01-06,14169,42
2015-01-07,14169,49
2015-01-08,14169,49
2015-01-09,14169,49
2015-01-10,14169,47
2015-01-11,14169,58
2015-01-12,14169,43
2015-01-13,14169,
2015-01-14,14169,42
2015-01-15,14169,49
2015-01-16,14169,46
2015-01-17,14169,45
2015-01-18,14169,63
2015-01-19,14169,42
2015-01-20,14169,43
2015-01-21,14169,52
2015-01-22,14169,36
2015-01-23,14169,58
2015-01-24,14169,54
2015-01-25,14169,58
2015-01-26,14169,40
2015-01-27,14169,48
2015-01-28,14169,36
2015-01-29,14169,44
2015-01-30,14169,50
2015-01-31,14169,59
2015-02-01,14169,70
2015-02-02,14169,52
2015-02-03,14169,36
2015-02-04,14169,34
2015-02-05,14169,43
2015-02-06,14169,51
2015-02-07,14169,61
2015-02-08,14169,58
2015-02-09,14169,59
2015-02-10,14169,46
2015-02-11,14169,55
2015-02-12,14169,66
2015-02-13,14169,58
2015-02-14,14169,61
2015-02-15,14169,53
2015-02-16,14169,41
2015-02-17,14169,42
2015-02-18,14169,49
2015-02-19,14169,53
2015-02-20,14169,54
2015-02-21,14169,58
2015-02-22,14169,71
2015-02-23,14169,36
2015-02-24,14169,50
2015-02-25,14169,51
2015-02-26,14169,52
2015-02-27,14169,57
2015-02-28,14169,76
2015-03-01,14169,79
2015-03-02,14169,51
2015-03-03,14169,55
2015-03-04,14169,69
2015-03-05,14169,72
2015-03-06,14169,83
2015-03-07,14169,74
2015-03-08,14169,78
2015-03-09,14169,59
2015-03-10,14169,58
2015-03-11,14169,66
2015-03-12,14169,66
2015-03-13,14169,70
2015-03-14,14169,65
2015-03-15,14169,64
2015-03-16,14169,44
2015-03-17,14169,64
2015-03-18,14169,62
2015-03-19,14169,75
2015-03-20,14169,
2015-03-21,14169,83
2015-03-22,14169,76
2015-03-23,14169,43
2015-03-24,14169,65
2015-03-25,14169,71
2015-03-26,14169,53
2015-03-27,14169,66
2015-03-28,14169,76
2015-03-29,14169,89
2015-03-30,14169,53
2015-03-31,14169,75
2015-04-01,14169,82
2015-04-02,14169,78
2015-04-03,14169,91
2015-04-04,14169,85
2015-04-05,14169,95
2015-04-06,14169,66
2015-04-07,14169,66
2015-04-08,14169,74
2015-04-09,14169,86
2015-04-10,14169,79
2015-04-11,14169,102
2015-04-12,14169,81
2015-04-13,14169,
2015-04-14,14169,89
2015-04-15,14169,77
2015-04-16,14169,85
2015-04-17,14169,95
2015-04-18,14169,88
2015-04-19,14169,89
2015-04-20,14169,62
2015-04-21,14169,68
2015-04-22,14169,65
2015-04-23,14169,56
2015-04-24,14169,67
2015-04-25,14169,89
2015-04-26,14169,91
2015-04-27,14169,54
2015-04-28,14169,67
2015-04-29,14169,53
2015-04-30,14169,89
2015-05-01,14169,87
2015-05-02,14169,82
2015-05-03,14169,111
2015-05-04,14169,63
2015-05-05,14169,75
2015-05-06,14169,77
2015-05-07,14169,79
2015-05-08,14169,92
2015-05-09,14169,94
2015-05-10,14169,95
2015-05-11,14169,58
2015-05-12,14169,80
2015-05-13,14169,77
2015-05-14,14169,79
2015-05-15,14169,77
2015-05-16,14169,106
2015-05-17,14169,102
2015-05-18,14169,61
2015-05-19,14169,62
2015-05-20,14169,67
2015-05-21,14169,85
2015-05-22,14169,65
2015-05-23,14169,75
2015-05-24,14169,99
2015-05-25,14169,75
2015-05-26,14169,65
2015-05-27,14169,72
2015-05-28,14169,88
2015-05-29,14169,94
2015-05-30,14169,69
2015-05-31,14169,82
2015-06-01,14169,63
2015-06-02,14169,83
2015-06-03,14169,88
2015-06-04,14169,88
2015-06-05,14169,101
2015-06-06,14169,95
2015-06-07,14169,110
2015-06-08,14169,66
2015-06-09,14169,67
2015-06-10,14169,88
2015-06-11,14169,77
2015-06-12,14169,100
2015-06-13,14169,92
2015-06-14,14169,109
2015-06-15,14169,84
2015-06-16,14169,94
2015-06-17,14169,98
2015-06-18,14169,90
2015-06-19,14169,102
2015-06-20,14169,88
2015-06-21,14169,98
2015-06-22,14169,60
2015-06-23,14169,84
2015-06-24,14169,77
2015-06-25,14169,89
2015-06-26,14169,90
2015-06-27,14169,105
2015-06-28,14169,120
2015-06-29,14169,71
2015-06-30,14169,87
2015-07-01,14169,91
2015-07-02,14169,79
2015-07-03,14169,104
2015-07-04,14169,112
2015-07-05,14169,121
2015-07-06,14169,77
2015-07-07,14169,81
2015-07-08,14169,
2015-07-09,14169,84
2015-07-10,14169,100
2015-07-11,14169,103
2015-07-12,14169,109
2015-07-13,14169,72
2015-07-14,14169,85
2015-07-15,14169,73
2015-07-16,14169,92
2015-07-17,14169,103
2015-07-18,14169,107
2015-07-19,14169,126
2015-07-20,14169,85
2015-07-21,14169,88
2015-07-22,14169,90
2015-07-23,14169,103
2015-07-24,14169,90
2015-07-25,14169,118
2015-07-26,14169,129
2015-07-27,14169,66
2015-07-28,14169,78
2015-07-29,14169,93
2015-07-30,14169,89
2015-07-31,14169,87
2015-08-01,14169,83
2015-08-02,14169,108
2015-08-03,14169,57
2015-08-04,14169,69
2015-08-05,14169,92
2015-08-06,14169,87
2015-08-07,14169,95
2015-08-08,14169,92
2015-08-09,14169,91
2015-08-10,14169,72
2015-08-11,14169,75
2015-08-12,14169,85
2015-08-13,14169,92
2015-08-14,14169,99
2015-08-15,14169,94
2015-08-16,14169,93
2015-08-17,14169,62
2015-08-18,14169,64
2015-08-19,14169,81
2015-08-20,14169,85
2015-08-21,14169,108
2015-08-22,14169,100
2015-08-23,14169,102
2015-08-24,14169,51
2015-08-25,14169,87
2015-08-26,14169,79
2015-08-27,14169,78
2015-08-28,14169,100
2015-08-29,14169,104
2015-08-30,14169,99
2015-08-31,14169,64
2015-09-01,14169,81
2015-09-02,14169,82
2015-09-03,14169,87
2015-09-04,14169,82
2015-09-05,14169,95
2015-09-06,14169,88
2015-09-07,14169,64
2015-09-08,14169,67
2015-09-09,14169,66
2015-09-10,14169,70
2015-09-11,14169,87
2015-09-12,14169,85
2015-09-13,14169,114
2015-09-14,14169,46
2015-09-15,14169,52
2015-09-16,14169,80
2015-09-17,14169,71
2015-09-18,14169,76
2015-09-19,14169,81
2015-09-20,14169,107
2015-09-21,14169,59
2015-09-22,14169,96
2015-09-23,14169,77
2015-09-24,14169,62
2015-09-25,14169,72
2015-09-26,14169,75
2015-09-27,14169,85
2015-09-28,14169,53
2015-09-29,14169,48
2015-09-30,14169,85
2015-10-01,14169,79
2015-10-02,14169,82
2015-10-03,14169,79
2015-10-04,14169,95
2015-10-05,14169,49
2015-10-06,14169,71
2015-10-07,14169,63
2015-10-08,14169,73
2015-10-09,14169,71
2015-10-10,14169,86
2015-10-11,14169,85
2015-10-12,14169,64
2015-10-13,14169,72
2015-10-14,14169,67
2015-10-15,14169,79
2015-10-16,14169,78
2015-10-17,14169,78
2015-10-18,14169,74
2015-10-19,14169,65
2015-10-20,14169,76
2015-10-21,14169,80
2015-10-22,14169,65
2015-10-23,14169,75
2015-10-24,14169,82
2015-10-25,14169,86
2015-10-26,14169,57
2015-10-27,14169,68
2015-10-28,14169,57
2015-10-29,14169,69
2015-10-30,14169,100
2015-10-31,14169,79
2015-11-01,14169,93
2015-11-02,14169,48
2015-11-03,14169,67
2015-11-04,14169,73
2015-11-05,14169,65
2015-11-06,14169,89
2015-11-07,14169,90
2015-11-08,14169,93
2015-11-09,14169,62
2015-11-10,14169,70
2015-11-11,14169,64
2015-11-12,14169,61
2015-11-13,14169,84
2015-11-14,14169,
2015-11-15,14169,104
2015-11-16,14169,70
2015-11-17,14169,83
2015-11-18,14169,73
2015-11-19,14169,90
2015-11-20,14169,86
2015-11-21,14169,89
2015-11-22,14169,95
2015-11-23,14169,67
2015-11-24,14169,60
2015-11-25,14169,71
2015-11-26,14169,83
2015-11-27,14169,97
2015-11-28,14169,65
2015-11-29,14169,81
2015-11-30,14169,58
2015-12-01,14169,41
2015-12-02,14169,51
2015-12-03,14169,56
2015-12-04,14169,64
2015-12-05,14169,64
2015-12-06,14169,77
2015-12-07,14169,49
2015-12-08,14169,68
2015-12-09,14169,66
2015-12-10,14169,56
2015-12-11,14169,73
2015-12-12,14169,70
2015-12-13,14169,52
2015-12-14,14169,30
2015-12-15,14169,58
2015-12-16,14169,45
2015-12-17,14169,67
2015-12-18,14169,58
2015-12-19,14169,58
2015-12-20,14169,53
2015-12-21,14169,45
2015-12-22,14169,45
2015-12-23,14169,61
2015-12-24,14169,49
2015-12-25,14169,
2015-12-26,14169,54
2015-12-27,14169,62
2015-12-28,14169,47
2015-12-29,14169,51
2015-12-30,14169,45
2015-12-31,14169,52
2016-01-01,14169,53
2016-01-02,14169,82
2016-01-03,14169,73
2016-01-04,14169,47
2016-01-05,14169,61
2016-01-06,14169,47
2016-01-07,14169,64
2016-01-08,14169,
2016-01-09,14169,47
2016-01-10,14169,62
2016-01-11,14169,52
2016-01-12,14169,55
2016-01-13,14169,
2016-01-14,14169,43
2016-01-15,14169,58
2016-01-16,14169,65
2016-01-17,14169,81
2016-01-18,14169,45
2016-01-19,14169,49
2016-01-20,14169,55
2016-01-21,14169,47
2016-01-22,14169,65
2016-01-23,14169,48
2016-01-24,14169,65
2016-01-25,14169,45
2016-01-26,14169,52
2016-01-27,14169,56
2016-01-28,14169,45
2016-01-29,14169,80
2016-01-30,14169,60
2016-01-31,14169,64
2016-02-01,14169,51
2016-02-02,14169,51
2016-02-03,14169,50
2016-02-04,14169,79
2016-02-05,14169,57
2016-02-06,14169,64
2016-02-07,14169,72
2016-02-08,14169,39
2016-02-09,14169,65
2016-02-10,14169,57
2016-02-11,14169,67
2016-02-12,14169,61
2016-02-13,14169,67
2016-02-14,14169,66
2016-02-15,14169,48
2016-02-16,14169,55
2016-02-17,14169,62
2016-02-18,14169,60
2016-02-19,14169,61
2016-02-20,14169,61
2016-02-21,14169,63
2016-02-22,14169,47
2016-02-23,14169,50
2016-02-24,14169,45
2016-02-25,14169,56
2016-02-26,14169,61
2016-02-27,14169,60
2016-02-28,14169,62
2016-02-29,14169,34
2016-03-01,14169,55
2016-03-02,14169,64
2016-03-03,14169,68
2016-03-04,14169,80
2016-03-05,14169,80
2016-03-06,14169,94
2016-03-07,14169,65
2016-03-08,14169,75
2016-03-09,14169,79
2016-03-10,14169,68
2016-03-11,14169,87
2016-03-12,14169,71
2016-03-13,14169,95
2016-03-14,14169,58
2016-03-15,14169,58
2016-03-16,14169,72
2016-03-17,14169,88
2016-03-18,14169,70
2016-03-19,14169,90
2016-03-20,14169,72
2016-03-21,14169,54
2016-03-22,14169,64
2016-03-23,14169,60
2016-03-24,14169,65
2016-03-25,14169,60
2016-03-26,14169,85
2016-03-27,14169,80
2016-03-28,14169,71
2016-03-29,14169,57
2016-03-30,14169,74
2016-03-31,14169,73
2016-04-01,14169,92
2016-04-02,14169,119
2016-04-03,14169,103
2016-04-04,14169,58
2016-04-05,14169,87
2016-04-06,14169,80
2016-04-07,14169,86
2016-04-08,14169,81
2016-04-09,14169,85
2016-04-10,14169,87
2016-04-11,14169,65
2016-04-12,14169,71
2016-04-13,14169,84
2016-04-14,14169,78
2016-04-15,14169,73
2016-04-16,14169,104
2016-04-17,14169,88
2016-04-18,14169,64
2016-04-19,14169,70
2016-04-20,14169,71
2016-04-21,14169,83
2016-04-22,14169,91
2016-04-23,14169,101
2016-04-24,14169,77
2016-04-25,14169,65
2016-04-26,14169,70
2016-04-27,14169,69
2016-04-28,14169,75
2016-04-29,14169,80
2016-04-30,14169,95
2016-05-01,14169,103
2016-05-02,14169,67
2016-05-03,14169,82
2016-05-04,14169,77
2016-05-05,14169,75
2016-05-06,14169,97
2016-05-07,14169,104
2016-05-08,14169,112
2016-05-09,14169,70
2016-05-10,14169,80
2016-05-11,14169,80
2016-05-12,14169,81
2016-05-13,14169,90
2016-05-14,14169,86
2016-05-15,14169,104
2016-05-16,14169,77
2016-05-17,14169,83
2016-05-18,14169,88
2016-05-19,14169,87
2016-05-20,14169,
2016-05-21,14169,88
2016-05-22,14169,96
2016-05-23,14169,76
2016-05-24,14169,78
2016-05-25,14169,67
2016-05-26,14169,81
2016-05-27,14169,
2016-05-28,14169,102
2016-05-29,14169,94
2016-05-30,14169,77
2016-05-31,14169,81
2016-06-01,14169,86
2016-06-02,14169,98
2016-06-03,14169,92
2016-06-04,14169,111
2016-06-05,14169,118
2016-06-06,14169,90
2016-06-07,14169,85
2016-06-08,14169,98
2016-06-09,14169,102
2016-06-10,14169,115
2016-06-11,14169,109
2016-06-12,14169,118
2016-06-13,14169,70
2016-06-14,14169,91
2016-06-15,14169,84
2016-06-16,14169,98
2016-06-17,14169,106
2016-06-18,14169,117
2016-06-19,14169,111
2016-06-20,14169,
2016-06-21,14169,74
2016-06-22,14169,77
2016-06-23,14169,103
2016-06-24,14169,93
2016-06-25,14169,106
2016-06-26,14169,110
2016-06-27,14169,70
2016-06-28,14169,97
2016-06-29,14169,88
2016-06-30,14169,92
2016-07-01,14169,97
2016-07-02,14169,102
2016-07-03,14169,114
2016-07-04,14169,89
2016-07-05,14169,87
2016-07-06,14169,
2016-07-07,14169,94
2016-07-08,14169,94
2016-07-09,14169,110
2016-07-10,14169,126
2016-07-11,14169,90
2016-07-12,14169,100
2016-07-13,14169,97
2016-07-14,14169,117
2016-07-15,14169,116
2016-07-16,14169,120
2016-07-17,14169,132
2016-07-18,14169,99
2016-07-19,14169,105
2016-07-20,14169,99
2016-07-21,14169,106
2016-07-22,14169,108
2016-07-23,14169,107
2016-07-24,14169,127
2016-07-25,14169,66
2016-07-26,14169,98
2016-07-27,14169,104
2016-07-28,14169,89
2016-07-29,14169,110
2016-07-30,14169,118
2016-07-31,14169,127
2016-08-01,14169,75
2016-08-02,14169,87
2016-08-03,14169,86
2016-08-04,14169,86
2016-08-05,14169,93
2016-08-06,14169,84
2016-08-07,14169,109
2016-08-08,14169,77
2016-08-09,14169,78
2016-08-10,14169,82
2016-08-11,14169,86
2016-08-12,14169,89
2016-08-13,14169,94
2016-08-14,14169,94
2016-08-15,14169,73
2016-08-16,14169,73
2016-08-17,14169,64
2016-08-18,14169,73
2016-08-19,14169,85
2016-08-20,14169,105
2016-08-21,14169,114
2016-08-22,14169,70
2016-08-23,14169,85
2016-08-24,14169,79
2016-08-25,14169,91
2016-08-26,14169,93
2016-08-27,14169,110
2016-08-28,14169,91
2016-08-29,14169,73
2016-08-30,14169,80
2016-08-31,14169,79
2016-09-01,14169,80
2016-09-02,14169,84
2016-09-03,14169,97
2016-09-04,14169,122
2016-09-05,14169,61
2016-09-06,14169,70
2016-09-07,14169,73
2016-09-08,14169,84
2016-09-09,14169,81
2016-09-10,14169,106
2016-09-11,14169,96
2016-09-12,14169,68
2016-09-13,14169,75
2016-09-14,14169,68
2016-09-15,14169,87
2016-09-16,14169,80
2016-09-17,14169,97
2016-09-18,14169,85
2016-09-19,14169,78
2016-09-20,14169,69
2016-09-21,14169,68
2016-09-22,14169,78
2016-09-23,14169,88
2016-09-24,14169,94
2016-09-25,14169,85
2016-09-26,14169,61
2016-09-27,14169,77
2016-09-28,14169,73
2016-09-29,14169,102
2016-09-30,14169,77
2016-10-01,14169,99
2016-10-02,14169,81
2016-10-03,14169,59
2016-10-04,14169,87
2016-10-05,14169,80
2016-10-06,14169,80
2016-10-07,14169,85
2016-10-08,14169,87
2016-10-09,14169,89
2016-10-10,14169,64
2016-10-11,14169,69
2016-10-12,14169,84
2016-10-13,14169,81
2016-10-14,14169,91
2016-10-15,14169,98
2016-10-16,14169,88
2016-10-17,14169,54
2016-10-18,14169,56
2016-10-19,14169,72
2016-10-20,14169,78
2016-10-21,14169,87
2016-10-22,14169,89
2016-10-23,14169,88
2016-10-24,14169,79
2016-10-25,14169,78
2016-10-26,14169,65
2016-10-27,14169,72
2016-10-28,14169,67
2016-10-29,14169,98
2016-10-30,14169,111
2016-10-31,14169,66
2016-11-01,14169,75
2016-11-02,14169,
2016-11-03,14169,92
2016-11-04,14169,74
2016-11-05,14169,96
2016-11-06,14169,103
2016-11-07,14169,67
2016-11-08,14169,67
2016-11-09,14169,87
2016-11-10,14169,81
2016-11-11,14169,97
2016-11-12,14169,105
2016-11-13,14169,103
2016-11-14,14169,52
2016-11-15,14169,66
2016-11-16,14169,80
2016-11-17,14169,90
2016-11-18,14169,87
2016-11-19,14169,111
2016-11-20,14169,92
2016-11-21,14169,71
2016-11-22,14169,80
2016-11-23,14169,72
2016-11-24,14169,73
2016-11-25,14169,80
2016-11-26,14169,86
2016-11-27,14169,100
2016-11-28,14169,63
2016-11-29,14169,75
2016-11-30,14169,66
2016-12-01,14169,49
2016-12-02,14169,82
2016-12-03,14169,64
2016-12-04,14169,73
2016-12-05,14169,51
2016-12-06,14169,51
2016-12-07,14169,56
2016-12-08,14169,52
2016-12-09,14169,69
2016-12-10,14169,64
2016-12-11,14169,68
2016-12-12,14169,56
2016-12-13,14169,37
2016-12-14,14169,
2016-12-15,14169,66
2016-12-16,14169,77
2016-12-17,14169,85
2016-12-18,14169,80
2016-12-19,14169,55
2016-12-20,14169,59
2016-12-21,14169,48
2016-12-22,14169,60
2016-12-23,14169,60
2016-12-24,14169,69
2016-12-25,14169,57
2016-12-26,14169,42
2016-12-27,14169,59
2016-12-28,14169,55
2016-12-29,14169,46
2016-12-30,14169,64
2016-12-31,14169,82
2017-01-01,14169,71
2017-01-02,14169,50
2017-01-03,14169,51
2017-01-04,14169,52
2017-01-05,14169,49
2017-01-06,14169,52
2017-01-07,14169,64
2017-01-08,14169,54
2017-01-09,14169,54
2017-01-10,14169,64
2017-01-11,14169,65
2017-01-12,14169,62
2017-01-13,14169,71
2017-01-14,14169,75
2017-01-15,14169,67
2017-01-16,14169,35
2017-01-17,14169,69
2017-01-18,14169,55
2017-01-19,14169,48
2017-01-20,14169,58
2017-01-21,14169,50
2017-01-22,14169,66
2017-01-23,14169,49
2017-01-24,14169,59
2017-01-25,14169,54
2017-01-26,14169,57
2017-01-27,14169,55
2017-01-28,14169,63
2017-01-29,14169,
2017-01-30,14169,48
2017-01-31,14169,49
2017-02-01,14169,59
2017-02-02,14169,53
2017-02-03,14169,68
2017-02-04,14169,91
2017-02-05,14169,86
2017-02-06,14169,49
2017-02-07,14169,44
2017-02-08,14169,70
2017-02-09,14169,62
2017-02-10,14169,60
2017-02-11,14169,
2017-02-12,14169,70
2017-02-13,14169,49
2017-02-14,14169,64
2017-02-15,14169,56
2017-02-16,14169,65
2017-02-17,14169,70
2017-02-18,14169,68
2017-02-19,14169,81
2017-02-20,14169,56
2017-02-21,14169,62
2017-02-22,14169,46
2017-02-23,14169,54
2017-02-24,14169,78
2017-02-25,14169,75
2017-02-26,14169,68
2017-02-27,14169,49
2017-02-28,14169,60
2017-03-01,14169,96
2017-03-02,14169,68
2017-03-03,14169,60
2017-03-04,14169,90
2017-03-05,14169,78
2017-03-06,14169,54
2017-03-07,14169,68
2017-03-08,14169,71
2017-03-09,14169,67
2017-03-10,14169,86
2017-03-11,14169,91
2017-03-12,14169,79
2017-03-13,14169,54
2017-03-14,14169,70
2017-03-15,14169,
2017-03-16,14169,68
2017-03-17,14169,85
2017-03-18,14169,63
2017-03-19,14169,111
2017-03-20,14169,65
2017-03-21,14169,82
2017-03-22,14169,54
2017-03-23,14169,70
2017-03-24,14169,73
2017-03-25,14169,69
2017-03-26,14169,92
2017-03-27,14169,68
2017-03-28,14169,65
2017-03-29,14169,72
2017-03-30,14169,87
2017-03-31,14169,63
2017-04-01,14169,
2017-04-02,14169,86
2017-04-03,14169,81
2017-04-04,14169,67
2017-04-05,14169,65
2017-04-06,14169,83
2017-04-07,14169,98
2017-04-08,14169,74
2017-04-09,14169,97
2017-04-10,14169,64
2017-04-11,14169,95
2017-04-12,14169,86
2017-04-13,14169,105
2017-04-14,14169,107
2017-04-15,14169,92
2017-04-16,14169,120
2017-04-17,14169,75
2017-04-18,14169,76
2017-04-19,14169,73
2017-04-20,14169,88
2017-04-21,14169,100
2017-04-22,14169,113
2017-04-23,14169,107
2017-04-24,14169,79
2017-04-25,14169,80
2017-04-26,14169,85
2017-04-27,14169,78
2017-04-28,14169,88
2017-04-29,14169,86
2017-04-30,14169,93
2017-05-01,14169,69
2017-05-02,14169,104
2017-05-03,14169,90
2017-05-04,14169,114
2017-05-05,14169,90
2017-05-06,14169,116
2017-05-07,14169,114
2017-05-08,14169,73
2017-05-09,14169,81
2017-05-10,14169,78
2017-05-11,14169,102
2017-05-12,14169,100
2017-05-13,14169,112
2017-05-14,14169,108
2017-05-15,14169,79
2017-05-16,14169,98
2017-05-17,14169,71
2017-05-18,14169,112
2017-05-19,14169,106
2017-05-20,14169,101
2017-05-21,14169,90
2017-05-22,14169,67
2017-05-23,14169,80
2017-05-24,14169,92
2017-05-25,14169,103
2017-05-26,14169,106
2017-05-27,14169,96
2017-05-28,14169,97
2017-05-29,14169,77
2017-05-30,14169,92
2017-05-31,14169,83
2017-06-01,14169,91
2017-06-02,14169,114
2017-06-03,14169,104
2017-06-04,14169,123
2017-06-05,14169,82
2017-06-06,14169,84
2017-06-07,14169,102
2017-06-08,14169,93
2017-06-09,14169,121
2017-06-10,14169,136
2017-06-11,14169,98
